adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,decade
False,/uDNujlgku4FgHDeOdrfEQk1FtW1.jpg,"[12, 35, 18, 10751]",183,en,The Wizard,"A boy and his brother run away from home and hitch cross-country, with help from a girl they meet, to compete in the ultimate video-game championship.",3.5337,/dtgNNq3TBbpBX6RXHLt5gAMdwPV.jpg,1989-12-15,The Wizard,False,6.054,333,1980s
False,/8she0UIhlxoUnzWhO5AZpPlL0uf.jpg,"[80, 18, 10749]",12150,en,Sea of Love,"Seen-it-all New York detective Frank Keller is unsettled - he has done twenty years on the force and could retire, and he hasn't come to terms with his wife leaving him for a colleague. Joining up with an officer from another part of town to investigate a series of murders linked by the lonely hearts columns he finds he is getting seriously and possibly dangerously involved with Helen, one of the main suspects.",3.5267,/vJ88WmJ12eAK9CRb3cggn9CJthH.jpg,1989-09-15,Sea of Love,False,6.6,655,1980s
False,/aQFBJPlPv8wAe4qUWDMQC7CN9Za.jpg,"[18, 36, 10752]",10142,en,Casualties of War,"During the Vietnam War, a soldier finds himself the outsider of his own squad when they unnecessarily kidnap a female villager.",3.5254,/3SerZUDoU9TMCXMsQqiXvSWm0uL.jpg,1989-08-18,Casualties of War,False,7.152,960,1980s
False,/bIA65PCRtIQfBvIoKohJbtOPl3M.jpg,"[28, 35, 80]",96,en,Beverly Hills Cop II,"Axel Foley returns to the land of sunshine and palm trees to investigate the near-fatal shooting of police Captain Andrew Bogomil. With the help of Sgt. Taggart and Det. Rosewood, they soon uncover that the shooting is associated with a series of ""alphabet"" robberies masterminded by a heartless weapons kingpin—and the chase is on.",3.5117,/egDakU8O5yUwpUJP9IMAUVtIDll.jpg,1987-05-18,Beverly Hills Cop II,False,6.52,2703,1980s
False,/7rfcRXbFD0xr8NteNq1hwXUd4Af.jpg,"[12, 18, 28, 10749, 10751]",8856,en,The Karate Kid Part II,"Summoned by his dying father, Miyagi returns to his homeland of Okinawa, with Daniel, after a 40-year exile. There he must confront Yukie, the love of his youth, and Sato, his former best friend turned vengeful rival. Sato is bent on a fight to the death, even if it means the destruction of their village. Daniel finds his own love in Yukia's niece, Kumiko, and his own enemy in Sato's nephew, the vicious Chozen. Now, far away from the tournaments, cheering crowds and safety of home, Daniel will face his greatest challenge ever when the cost of honor is life itself.",3.5091,/7Lut6dOvB8wPRuHhHpJ3S3zXder.jpg,1986-06-18,The Karate Kid Part II,False,6.331,2387,1980s
False,/95Dwih7xB72mlT9cwrQ8aOlZSDo.jpg,"[9648, 80, 18]",26522,en,A Soldier's Story,"In a rural town in Louisiana, a black Master Sergeant is found shot to death just outside the local Army Base. Military lawyer, Captain Davenport—also a black man—is sent from Washington to conduct an investigation. Facing an uncooperative chain of command and fearful black troops, Davenport must battle with deceit and prejudice in order to find out exactly who really did kill the Master Sergeant.",3.5058,/vSLrddsvH8bJzryOS5BD9qtTtFa.jpg,1984-09-14,A Soldier's Story,False,6.784,197,1980s
False,/c12c7Rpq4kakQiaZIQgp5aTaDFB.jpg,"[28, 10751, 18, 12]",10495,en,The Karate Kid Part III,"Despondent over the closing of his karate school, Cobra Kai teacher John Kreese joins a ruthless businessman and martial artist to get revenge on Daniel and Mr. Miyagi.",3.4929,/lVZ3r0iDwGejlCvFEvXGzhQB9ds.jpg,1989-06-16,The Karate Kid Part III,False,5.921,1757,1980s
False,/tg5Y6tS6gA4cLsYWMEgD8TMlEuE.jpg,"[10751, 878, 12]",10122,en,Flight of the Navigator,"12-year-old David is accidentally knocked out in the forest near his home, but when he awakens eight years have passed. His family is overjoyed to have him back, but is just as perplexed as he is that he hasn't aged. When a NASA scientist discovers a UFO nearby, David gets the chance to unravel the mystery and recover the life he lost.",3.4826,/tdRgQWMximj0tL6OWu9kRTtePmI.jpg,1986-07-30,Flight of the Navigator,False,6.945,904,1980s
False,/a2A8ftKtoe89b7YTcHYXoWorrzo.jpg,"[10749, 35]",18683,en,Shirley Valentine,"Wondering what has happened to herself, now feeling stagnant and in a rut, Shirley Valentine finds herself regularly talking to the wall while preparing her husband's chips and egg. When her best friend wins a trip-for-two to Greece Shirley begins to see the world, and herself, in a different light.",3.4742,/rrRrHNhur1DTp1KOp0YfFWvymQD.jpg,1989-08-30,Shirley Valentine,False,6.2,105,1980s
False,/1pXco8EiCGtYyBZuNSQIu6980lf.jpg,"[53, 28]",12528,en,Southern Comfort,"A squad of National Guards on an isolated weekend exercise in the Louisiana swamp must fight for their lives when they anger local Cajuns by stealing their canoes. Without live ammunition and in a strange country, their experience begins to mirror the Vietnam experience.",3.4668,/kZ1TCBN29Op9H8vtZxH8xgOOH6O.jpg,1981-09-24,Southern Comfort,False,6.9,336,1980s
False,/jO9VHafiWmceoUtDoBGPRSsvUB7.jpg,[18],3526,en,Frances,The true story of Frances Farmer's meteoric rise to fame in Hollywood and the tragic turn her life took when she was blacklisted.,3.4294,/eyUq8VBgoHncr0cXFTKgg3VPyfi.jpg,1982-12-03,Frances,False,6.87,119,1980s
False,/sWYGSwasBPCi3HgZKgqEDF5MF4Q.jpg,[18],10132,en,Talk Radio,"A rude, contemptuous talk show host becomes overwhelmed by the hatred that surrounds his program just before it goes national.",3.4281,/u55LxmUditKH0UuQFmTV3qSzDnb.jpg,1988-12-21,Talk Radio,False,7.0,238,1980s
False,/5yW6uJ3o4oKyXcuBv5wFcy0IQvc.jpg,"[18, 36, 10752]",27461,en,Fat Man and Little Boy,"Assigned to oversee the development of the atomic bomb, Gen. Leslie Groves is a stern military man determined to have the project go according to plan. He selects J. Robert Oppenheimer as the key scientist on the top-secret operation, but the two men clash fiercely on a number of issues. Despite their frequent conflicts, Groves and Oppenheimer ultimately push ahead with two bomb designs — the bigger ""Fat Man"" and the more streamlined ""Little Boy.""",3.4015,/4CLeeHTMUesP8MCFt5phmdPSS5k.jpg,1989-10-20,Fat Man and Little Boy,False,6.15,157,1980s
False,/kKoiL1jeLFqqH2StTKvFnT54exu.jpg,"[18, 10749]",52744,en,Falling in Love,"During shopping for Christmas, Frank and Molly run into each other. This fleeting short moment will start to change their lives, when they recognize each other months later in the train home and have a good time together. Although both are married and Frank has two little kids, they meet more and more often, their friendship becoming the most precious thing in their lives.",3.3983,/c8Ti4tOwAmY6RhUxV9JsXl2W4l7.jpg,1984-11-21,Falling in Love,False,6.7,386,1980s
False,/uMVMT4jUcJk29u5uODwjgyTyB4z.jpg,"[12, 878, 28]",11884,en,The Last Starfighter,"Video game expert Alex Rogan finds himself transported to another planet after conquering the video game The Last Starfighter, only to find out it was just a test. He was recruited to join the team of best Starfighters to defend their world from the attack.",3.3824,/A7oAHTjtYnIEQjJs62IONRufooq.jpg,1984-07-13,The Last Starfighter,False,6.607,730,1980s
False,/xm2mmF7F1XprBZ9FoZOyWswMZ2o.jpg,"[35, 10749]",26560,en,Continental Divide,A hard-nosed Chicago journalist has an unlikely love affair with an eagle researcher.,3.3511,/jwLFNA10RJBcQ4Fe0SoySkSFr0V.jpg,1981-09-18,Continental Divide,False,6.0,123,1980s
False,/8Xb0LfbdrS2pwDYyMkUiawzbGBu.jpg,"[18, 10749]",2623,en,An Officer and a Gentleman,"Zack Mayo is an aloof, taciturn man who aspires to be a navy pilot. Once he arrives at training camp for his 13-week officer's course, Mayo runs afoul of abrasive, no-nonsense drill Sergeant Emil Foley. Mayo is an excellent cadet, but a little cold around the heart, so Foley rides him mercilessly, sensing that the young man would be prime officer material if he weren't so self-involved. Zack's affair with a working girl is likewise compromised by his unwillingness to give of himself.",3.3397,/69adZbLeRk5TNQ3e0008dMnde9p.jpg,1982-07-28,An Officer and a Gentleman,False,7.006,1156,1980s
False,/lLvTqn3P1MFiCSAWEjSoR3MxRsX.jpg,[35],2617,en,The Great Outdoors,"It's vacation time for outdoorsy Chicago man Chet Ripley, along with his wife, Connie, and their two kids, Buck and Ben. But a serene weekend of fishing at a Wisconsin lakeside cabin gets crashed by Connie's obnoxious brother-in-law, Roman Craig, his wife, Kate, and the couple's two daughters. As the excursion wears on, the Ripleys find themselves at odds with the stuffy Craig family.",3.3338,/gRBC5coTBJtIbMH70SwI24nFcei.jpg,1988-06-17,The Great Outdoors,False,6.457,575,1980s
False,/d30owCeISXQ9eIWntfHYICpog5p.jpg,"[10749, 18]",11522,en,Pretty in Pink,"Andie is an outcast, hanging out either with her older boss, who owns the record store where she works, or her quirky high school classmate Duckie, who has a crush on her. When one of the rich and popular kids at school, Blane, asks Andie out, it seems too good to be true. As Andie starts falling for Blane, she begins to realize that dating someone from a different social sphere is not easy.",3.3307,/xbp6CXMBwO57mN8eVBMjkCcihHV.jpg,1986-02-28,Pretty in Pink,False,6.718,1164,1980s
False,/f43mO9U6ohYQT8UYsaLUwQ2PT6i.jpg,"[35, 18, 10749]",13818,en,Heartburn,"She's a magazine writer who gives up her career for love and family. He's a playboy newspaper columnist who can't quite give up his old tricks. And if that combination doesn't give a relationship heartburn, nothing will.",3.321,/pF1uPAi9TWRSRLf9SHfIDQle2NK.jpg,1986-07-25,Heartburn,False,5.961,205,1980s
False,/8PKqcN6IREm2Xy43lzhPZ2ORzQi.jpg,"[28, 27, 878, 10749]",27150,en,Silent Rage,"A mentally ill man in a small Texas town goes on a killing rampage and is fatally wounded by police. When doctors use an experimental serum to bring him back to life, the killer develops superhuman strength and the town sheriff must pursue him.",3.2763,/9LwR6SFLuzbbzYgXdGnVHahBqrO.jpg,1982-04-02,Silent Rage,False,6.0,171,1980s
False,/d9xVUFkEKNxyOIihbpvAVdjzcL.jpg,"[12, 35, 10751, 878]",9354,en,"Honey, I Shrunk the Kids",The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.,3.2647,/omQOzahi2NIeiYznNxHFDvNbvo6.jpg,1989-06-23,"Honey, I Shrunk the Kids",False,6.31,3209,1980s
False,/lW4nIRGJAglS6Pt7gTgRIrmSHA2.jpg,"[10749, 35, 80]",2075,en,Prizzi's Honor,"Charley Partanna is a hitman who works for the Prizzis, one of the richest crime families in the US. When he sees Irene Walker, it's love at first sight. But he soon finds that she, too, is a killer for hire. Charley can overlook his suspicions, but he can't turn off his heart. And the couple must remember that even if they love each other, the Prizzis love only money.",3.2409,/5azGfZXuUFYjYfz6etYOdlyLXwL.jpg,1985-06-14,Prizzi's Honor,False,6.384,402,1980s
False,/3SUklFJRlii2DA4KROL3hyfNbjJ.jpg,"[35, 10751, 878]",12472,en,The Incredible Shrinking Woman,"After being exposed to a bizarre mixture of household chemicals, Pat Kramer begins to shrink. This baffles scientists, makes parenting difficult, warms the hearts of Americans, and captures the attention of a group of people who want to take over the world. This evil group plots to kidnap Pat and perform experiments on her so that they can eventually shrink everyone.",3.2314,/A6Hgp9LS0TQiawk6sPefjg1mHbg.jpg,1981-01-30,The Incredible Shrinking Woman,False,5.358,113,1980s
False,/vDBdstmX7z7g0yMQMWtWHJszJ4q.jpg,"[28, 35, 80]",10345,en,K-9,"The extravagant cop Michael Dooley needs some help to fight a drug dealer who has tried to kill him. A ""friend"" gives him a dog named Jerry Lee (Officer Lewis), who has been trained to smell drugs. With his help, Dooley sets out to put his enemy behind the bars, but Jerry Lee has a personality of his own and works only when he wants to. On the other hand, the dog is quite good at destroying Dooley's car, house and sex-life...",3.222,/21mBNUe0X4WYywe6w5DyihltmAn.jpg,1989-04-28,K-9,False,6.165,1015,1980s
False,/eF765MoTYrRiXSda5xHVXrFeeQm.jpg,"[12, 28, 10751]",48677,en,Cloak & Dagger,"Davey Osborne is an average 11-year-old boy with an overactive imagination. He spends his days playing video games and pretending to be a spy with his imaginary father-figure, Jack Flack - a substitute for his real father, who is struggling with the recent death of Davey's mother. However, fantasy becomes reality for Davey after he witnesses the murder of an FBI agent, who in his dying breath, gives Davey a mysterious video game cartridge called Cloak & Dagger, which in actuality contains top-secret government information. With the help of his younger friend Kim, the tech savvy Morris, and even a little help from his fictional secret agent mentor, Davey must stay one step ahead of pursuers as he tries to survive a real-life game of espionage in the streets of San Antonio, Texas.",3.1989,/b7jSCsjZccAwj4nrGXj8XPRAcAc.jpg,1984-06-01,Cloak & Dagger,False,6.3,150,1980s
False,/yI0xd7X8UktQ6cb8TdWKNTOWxhm.jpg,[35],8764,en,Top Secret!,"Popular and dashing American singer Nick Rivers travels to East Germany to perform in a music festival. When he loses his heart to the gorgeous Hillary Flammond, he finds himself caught up in an underground resistance movement. Rivers joins forces with Agent Cedric and Flammond to attempt the rescue of her father, Dr. Paul, from the Germans, who have captured the scientist in hopes of coercing him into building a new naval mine.",3.1937,/hRTbfR27xghnVMs3ZJ3EhK3zzud.jpg,1984-06-08,Top Secret!,False,7.1,1318,1980s
False,/7zVPeUgL6pgBmV0H9ptqeMiGHUD.jpg,[35],10246,en,Porky's,"In 1954 Florida, a group of high school boys head to a strip club in the Everglades in an attempt to lose their collective virginity. When the club's owner and his sheriff brother swindle them out of their money and embarrass them, the boys plan revenge.",3.142,/AqCOt1cWfKqCepxK7LIdT812idH.jpg,1981-11-13,Porky's,False,6.4,925,1980s
False,/4t8EZWc2Qeq8GnIpyjpaVhCg2I3.jpg,"[27, 53]",59797,en,Bad Dreams,"Unity Field, a ""free love"" cult from the '70s, is mostly remembered for its notorious mass suicide led by Harris, its charismatic leader. While all members are supposed to burn in a fire together, young Cynthia is spared by chance. Years later, the nightmare of Unity Field remains buried in her mind. But when those around Cynthia start killing themselves, and she begins having visions of Harris, she may be forced to confront the past -- before it confronts her.",3.1342,/jIsulLLmM50PC7fG5UwV1jO43xo.jpg,1988-04-08,Bad Dreams,False,5.6,104,1980s
False,/1BQWhphpn8HORDoZpC1EXnYDOwz.jpg,"[35, 18]",249,en,The War of the Roses,"Barbara and Oliver Rose live happily as a married couple. When Barbara starts to wonder what life would be like without Oliver and likes what she sees, the two begin a campaign to force each other to leave their house, with their divorce lawyer D'Amato caught in the middle.",3.1281,/k2l2df0XlY58wfr7a3RPJ59qmxl.jpg,1989-12-08,The War of the Roses,False,6.896,1195,1980s
False,/4pPsU7TWrUpBWRNf6S72SIaFI6l.jpg,"[18, 10402, 9648, 10749]",15392,en,Crossroads,"A wanna-be blues guitar virtuoso seeks a long-lost song by legendary musician, Robert Johnson.",3.1225,/2sMo7gwZ8L7KttiW210T0ueJ2eX.jpg,1986-03-14,Crossroads,False,7.4,459,1980s
False,/7rE6SyTySkcpnHSuBMkOOTivOxg.jpg,[28],14746,en,Streets of Fire,"Raven Shaddock and his gang of merciless biker friends kidnap rock singer Ellen Aim. Ellen's former lover, soldier-for-hire Tom Cody, happens to be passing through town on a visit. In an attempt to save his star act, Ellen's manager hires Tom to rescue her. Along with a former soldier, they battle through dangerous cityscapes, determined to get Ellen back.",3.1211,/tmYHBKCZkbmiUfhfOQKgfh0jvXK.jpg,1984-06-01,Streets of Fire,False,6.912,526,1980s
False,/49rQkLwYxUK7zQP69e87MspS4E2.jpg,"[18, 9648, 53]",15600,en,Missing,Based on the real-life experiences of Ed Horman. A conservative American businessman travels to Chile to investigate the sudden disappearance of his son after a military takeover. Accompanied by his son's wife he uncovers a trail of cover-ups that implicate the US State department which supports the dictatorship.,3.1152,/fAAhC4RkpXu7SJgIESWQwVxcelo.jpg,1982-02-12,Missing,False,7.2,408,1980s
